view_mode,display_mode,dataset_id,dataset_name,metric_type,source_id,series_key,series_label,column,x_label,x_value,y_value,raw_unit,display_unit
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),37000,2.236352799207304,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),38000,2.237212805730009,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),39000,2.249272354123552,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),40000,2.2457136317780377,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),41000,2.246451347370901,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),42000,2.242875657902081,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),43000,2.2439959125063216,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),44000,2.267975079818142,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),45000,2.253997531132268,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),46000,2.254699872184679,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),47000,2.2460185078986927,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),48000,2.2553124905177064,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),49000,2.255801036482055,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),50000,2.2414888016337398,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),51000,2.2520332728670995,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),52000,2.2719703767520656,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),53000,2.2656793494710588,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),54000,2.279510326788731,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),55000,2.285783908119786,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),56000,2.273706995013705,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),57000,2.2801613397139278,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),58000,2.265270601844866,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),59000,2.2580207828398344,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),60000,2.263624995807949,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),61000,2.252557712464069,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),62000,2.246398534945893,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),63000,2.241892159543318,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),64000,2.242391711268667,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),65000,2.245104742037262,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),66000,2.2431678951503096,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),67000,2.2482962498413768,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),68000,2.257619851638315,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),69000,2.249803667664352,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),70000,2.253716706198054,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),71000,2.2612660847615658,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),72000,2.259777812453941,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),73000,2.251470919664729,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),74000,2.2504685449187933,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),75000,2.237526373027776,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),76000,2.243323250005396,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),77000,2.2567220380667794,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),78000,2.249678031366426,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),79000,2.2344086563700976,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),80000,2.222038765156632,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),81000,2.251085314564268,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),82000,2.2445924235989563,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),83000,2.24867219503109,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),84000,2.246848086425979,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),85000,2.2430313555702326,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),86000,2.247866705215112,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),87000,2.235718335112208,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),88000,2.2468370967232465,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),89000,2.2597989354874897,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),90000,2.2453413416635253,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),91000,2.246587613685002,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),92000,2.256191532919931,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),93000,2.247288605388894,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),94000,2.2549381763227467,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),95000,2.2452194531899887,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),96000,2.248544270492865,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),97000,2.2624787068273435,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),98000,2.2558752687210726,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),99000,2.254710055589892,nm,nm
line,overlay,sdt3-homo,sdt3-homo,gyrate,5cpdb5hy,5cpdb5hy::Rg,sdt3-homo / Rg,Rg,Time (ps),100000,2.249296347214994,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),0,2.221266191001189,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),1000,2.2331787360110678,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),2000,2.230133034405907,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),3000,2.222579496678024,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),4000,2.2275862729194995,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),5000,2.239130098424032,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),6000,2.2275413619376603,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),7000,2.238978478131616,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),8000,2.227698839835657,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),9000,2.2320455451383827,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),10000,2.2141397157122475,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),11000,2.2165466373222253,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),12000,2.224361014487531,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),13000,2.223551099868597,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),14000,2.2237521495267534,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),15000,2.22385527952017,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),16000,2.235085721826658,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),17000,2.232467553258393,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),18000,2.234115395265339,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),19000,2.2221896892728488,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),20000,2.22865841756506,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),21000,2.2242900832194965,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),22000,2.212466168925469,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),23000,2.2206645294464944,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),24000,2.2200171731795657,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),25000,2.222201904233477,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),26000,2.216605836733723,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),27000,2.224713869775036,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),28000,2.220430094205125,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),29000,2.2304588240779037,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),30000,2.2224021517638617,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),31000,2.2269748156121927,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),32000,2.2268384116758706,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),33000,2.226968459453094,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),34000,2.226602110620543,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),35000,2.2260178197122307,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),36000,2.2202603726269894,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),37000,2.2258909615436275,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),38000,2.2195310625913423,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),39000,2.214787297030477,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),40000,2.220174309195338,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),41000,2.219349392872189,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),42000,2.2169294209834964,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),43000,2.223689451554432,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),44000,2.2251655242923136,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),45000,2.2176917233832745,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),46000,2.231247954399288,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),47000,2.2275471863086693,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),48000,2.225821904583963,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),49000,2.227044306368645,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),50000,2.2345970029247297,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),51000,2.231028244601145,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),52000,2.2287478803392937,nm,nm
line,overlay,sdt3-homo-2,sdt3-homo-2,gyrate,lu256zlz,lu256zlz::Rg,sdt3-homo-2 / Rg,Rg,Time (ps),53000,2.246337332925288,nm,nm
