view_mode,display_mode,dataset_id,dataset_name,metric_type,source_id,series_key,series_label,column,x_label,x_value,y_value,raw_unit,display_unit
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),33000,211.80814,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),34000,214.61888,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),35000,214.99316,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),36000,211.20445,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),37000,211.46849,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),38000,209.84193,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),39000,208.8213,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),40000,209.06798,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),41000,209.03094,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),42000,208.16682,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),43000,208.53328,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),44000,216.12477,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),45000,215.60886,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),46000,212.93045,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),47000,211.3097,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),48000,217.48688,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),49000,216.62726,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),50000,215.51474,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),51000,216.47705,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),52000,223.10876,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),53000,218.31824,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),54000,224.46066,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),55000,227.47018,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),56000,224.28003,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),57000,221.53876,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),58000,215.52553,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),59000,214.47661,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),60000,219.23419,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),61000,216.5124,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),62000,214.51581,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),63000,215.54251,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),64000,213.59686,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),65000,213.64948,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),66000,213.27261,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),67000,212.7716,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),68000,212.3293,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),69000,213.3511,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),70000,214.72067,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),71000,217.12498,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),72000,220.25092,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),73000,213.66876,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),74000,214.12273,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),75000,209.8443,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),76000,215.10118,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),77000,218.69388,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),78000,212.92693,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),79000,211.79823,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),80000,208.2822,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),81000,215.09633,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),82000,218.82523,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),83000,214.29132,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),84000,220.06332,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),85000,214.86908,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),86000,214.619,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),87000,208.56573,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),88000,213.3304,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),89000,217.84496,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),90000,212.34592,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),91000,215.28981,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),92000,215.87532,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),93000,216.19775,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),94000,216.96733,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),95000,213.2403,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),96000,217.28015,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),97000,218.74658,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),98000,216.96844,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),99000,217.04668,nm^2,nm^2
line,overlay,sdt3-homo,sdt3-homo,sasa,9f34j1v6,9f34j1v6::Total,sdt3-homo / Total,Total,Time (ps),100000,213.27725,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),0,208.27339,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),1000,204.51012,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),2000,206.94286,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),3000,208.28333,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),4000,206.93204,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),5000,211.03299,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),6000,208.80194,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),7000,214.7033,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),8000,210.67757,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),9000,211.33664,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),10000,206.36765,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),11000,208.27916,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),12000,208.3309,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),13000,210.67459,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),14000,208.13281,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),15000,210.68315,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),16000,215.12738,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),17000,212.1658,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),18000,210.64716,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),19000,209.4467,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),20000,212.88094,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),21000,204.00154,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),22000,205.79744,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),23000,211.7038,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),24000,211.21463,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),25000,208.05515,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),26000,206.35773,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),27000,208.8104,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),28000,210.45897,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),29000,209.97829,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),30000,206.99779,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),31000,207.22249,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),32000,207.6152,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),33000,207.04352,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),34000,206.9949,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),35000,209.4573,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),36000,208.55492,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),37000,213.3266,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),38000,207.29602,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),39000,207.06328,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),40000,208.97047,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),41000,210.72005,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),42000,210.40797,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),43000,209.81949,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),44000,209.09195,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),45000,207.7898,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),46000,213.27156,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),47000,210.84193,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),48000,211.69547,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),49000,212.35179,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),50000,211.15222,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),51000,211.38185,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),52000,210.55531,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),53000,216.3255,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),54000,209.82529,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),55000,213.63649,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),56000,207.96494,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),57000,208.97719,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),58000,210.92554,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),59000,210.30794,nm^2,nm^2
line,overlay,sdt3-homo-2,sdt3-homo-2,sasa,pe2fwe62,pe2fwe62::Total,sdt3-homo-2 / Total,Total,Time (ps),60000,209.316,nm^2,nm^2
